"Contig"	"popLRT"	"popQ"	"popQsig"
"36824"	"DKUS022_white_c49124"	"1"	1	FALSE
"36825"	"DKUS022_white_c49125"	"1"	1	FALSE
"36826"	"DKUS022_white_c49128"	"1"	1	FALSE
"36827"	"DKUS022_white_c49129"	"1"	1	FALSE
"36828"	"DKUS022_white_c49130"	"1"	1	FALSE
"36829"	"DKUS022_white_c49131"	"1"	1	FALSE
"36830"	"DKUS022_white_c49132"	"1"	1	FALSE
"36831"	"DKUS022_white_c49133"	"2.40280965209877e-05"	0.000579332501816181	TRUE
"36832"	"DKUS022_white_c49134"	"1"	1	FALSE
"36833"	"DKUS022_white_c49135"	"0.0185914472514812"	0.0942922603951453	FALSE
"36834"	"DKUS022_white_c49136"	"0.0180960915324223"	0.0923478750355025	FALSE
"36835"	"DKUS022_white_c49139"	"0.996228544708215"	1	FALSE
"36836"	"DKUS022_white_c49140"	"0.214290216986733"	0.624014420757702	FALSE
"36837"	"DKUS022_white_c49143"	"1"	1	FALSE
"36838"	"DKUS022_white_c49144"	"1"	1	FALSE
"36839"	"DKUS022_white_c49145"	"0.00744657232797862"	0.0464831863484623	TRUE
"36840"	"DKUS022_white_c49146"	"0.506490520258079"	1	FALSE
"36841"	"DKUS022_white_c49147"	"0.14441072388819"	0.458770368814249	FALSE
"36842"	"DKUS022_white_c49149"	"1"	1	FALSE
"36843"	"DKUS022_white_c49151"	"0.00122520142969511"	0.0116007280132994	TRUE
"36844"	"DKUS022_white_c49153"	"1"	1	FALSE
"36845"	"DKUS022_white_c49154"	"1"	1	FALSE
"36846"	"DKUS022_white_c49155"	"1"	1	FALSE
"36847"	"DKUS022_white_c49156"	"0.0434210414116513"	0.182274584240532	FALSE
"36848"	"DKUS022_white_c49157"	"0.0259844782696549"	0.122663943832863	FALSE
"36849"	"DKUS022_white_c49158"	"0.148718329041409"	0.469254773082882	FALSE
"36850"	"DKUS022_white_c49159"	"0.0382043927641639"	0.165065481736076	FALSE
"36851"	"DKUS022_white_c49167"	"0.145343774689231"	0.461065915683243	FALSE
"36852"	"DKUS022_white_c49168"	"0.00819942969497257"	0.0500712496453524	FALSE
"36853"	"DKUS022_white_c49169"	"0.733468476448663"	1	FALSE
"36854"	"DKUS022_white_c49174"	"0.997926954842238"	1	FALSE
"36855"	"DKUS022_white_c49175"	"7.86768277421568e-05"	0.00142977210724758	TRUE
"36856"	"DKUS022_white_c49176"	"0.999999809769497"	1	FALSE
"36857"	"DKUS022_white_c49182"	"0.493519832118476"	1	FALSE
"36858"	"DKUS022_white_c49184"	"1"	1	FALSE
"36859"	"DKUS022_white_c49185"	"0.761068763170933"	1	FALSE
"36860"	"DKUS022_white_c49188"	"0.083623122963862"	0.300619585021898	FALSE
"36861"	"DKUS022_white_c49189"	"0.000982211774483782"	0.00980187920295966	TRUE
"36862"	"DKUS022_white_c49193"	"1"	1	FALSE
"36863"	"DKUS022_white_c49195"	"0.0130468075212073"	0.0714308614905934	FALSE
"36864"	"DKUS022_white_c49197"	"1"	1	FALSE
"36865"	"DKUS022_white_c49198"	"0.312475399392881"	0.838175770222029	FALSE
"36866"	"DKUS022_white_c49202"	"1"	1	FALSE
"36867"	"DKUS022_white_c49207"	"1"	1	FALSE
"36868"	"DKUS022_white_c49211"	"0.000857408348644405"	0.0088667153139597	TRUE
"36869"	"DKUS022_white_c49213"	"0.341025359222961"	0.898123431965127	FALSE
"36870"	"DKUS022_white_c49215"	"1"	1	FALSE
"36871"	"DKUS022_white_c49218"	"1.39464591831368e-08"	1.92986105485655e-06	TRUE
"36872"	"DKUS022_white_c49220"	"0.0199374814651558"	0.0996449524102922	FALSE
"36873"	"DKUS022_white_c49222"	"0.0018932654995441"	0.0161564304075205	TRUE
"36874"	"DKUS022_white_c49224"	"0.00914374207065244"	0.0544750284213116	FALSE
"36875"	"DKUS022_white_c49225"	"1"	1	FALSE
"36876"	"DKUS022_white_c49226"	"1"	1	FALSE
"36877"	"DKUS022_white_c49227"	"0.00215940060788789"	0.0179314342138233	TRUE
"36878"	"DKUS022_white_c49228"	"1"	1	FALSE
"36879"	"DKUS022_white_c49229"	"0.998665196301909"	1	FALSE
"36880"	"DKUS022_white_c49232"	"1"	1	FALSE
"36881"	"DKUS022_white_c49233"	"1"	1	FALSE
"36882"	"DKUS022_white_c49234"	"1"	1	FALSE
"36883"	"DKUS022_white_c49238"	"4.50439928154465e-09"	8.08460181638179e-07	TRUE
"36884"	"DKUS022_white_c49239"	"1"	1	FALSE
"36885"	"DKUS022_white_c49241"	"0.0690423856528935"	0.259420142976551	FALSE
"36886"	"DKUS022_white_c49242"	"0.00250595148086191"	0.0200947498615249	TRUE
"36887"	"DKUS022_white_c49244"	"1"	1	FALSE
"36888"	"DKUS022_white_c49245"	"1"	1	FALSE
"36889"	"DKUS022_white_c49247"	"0.000429486854200596"	0.00525020148051626	TRUE
"36890"	"DKUS022_white_c49249"	"2.20441158558063e-05"	0.00053938256855843	TRUE
"36891"	"DKUS022_white_c4925"	"0.392101866569174"	1	FALSE
"36892"	"DKUS022_white_c49250"	"6.19218664832993e-05"	0.00119442826579478	TRUE
"36893"	"DKUS022_white_c49252"	"1"	1	FALSE
"36894"	"DKUS022_white_c49253"	"0.999489631624774"	1	FALSE
"36895"	"DKUS022_white_c49254"	"1"	1	FALSE
"36896"	"DKUS022_white_c49255"	"0.0548849455215932"	0.217416352840617	FALSE
"36897"	"DKUS022_white_c49256"	"0.600127154258877"	1	FALSE
"36898"	"DKUS022_white_c49258"	"1"	1	FALSE
"36899"	"DKUS022_white_c49260"	"1"	1	FALSE
"36900"	"DKUS022_white_c49261"	"1"	1	FALSE
"36901"	"DKUS022_white_c49265"	"1"	1	FALSE
"36902"	"DKUS022_white_c49266"	"1"	1	FALSE
"36903"	"DKUS022_white_c49267"	"1"	1	FALSE
"36904"	"DKUS022_white_c49269"	"3.90386719344475e-05"	0.00084061253215516	TRUE
"36905"	"DKUS022_white_c49271"	"0.0949841428890108"	0.332109799785653	FALSE
"36906"	"DKUS022_white_c49273"	"1"	1	FALSE
"36907"	"DKUS022_white_c49274"	"0.462995313919209"	1	FALSE
"36908"	"DKUS022_white_c49276"	"1"	1	FALSE
"36909"	"DKUS022_white_c49277"	"0.287445072095542"	0.784272917801947	FALSE
"36910"	"DKUS022_white_c49278"	"0.181804651201955"	0.547576478700365	FALSE
"36911"	"DKUS022_white_c49279"	"0.00369097465406706"	0.0269101597717788	TRUE
"36912"	"DKUS022_white_c49280"	"1"	1	FALSE
"36913"	"DKUS022_white_c49282"	"1"	1	FALSE
"36914"	"DKUS022_white_c49283"	"1"	1	FALSE
"36915"	"DKUS022_white_c49286"	"0.450056621809903"	1	FALSE
"36916"	"DKUS022_white_c49287"	"0.000490428255190895"	0.00581011334590743	TRUE
"36917"	"DKUS022_white_c49288"	"1"	1	FALSE
"36918"	"DKUS022_white_c49289"	"1"	1	FALSE
"36919"	"DKUS022_white_c49292"	"1"	1	FALSE
"36920"	"DKUS022_white_c49293"	"0.000480794154480546"	0.00572375780004308	TRUE
"36921"	"DKUS022_white_c49294"	"1"	1	FALSE
"36922"	"DKUS022_white_c49295"	"3.7965620761796e-06"	0.000142917016624821	TRUE
"36923"	"DKUS022_white_c49296"	"0.439982513061351"	1	FALSE
"36924"	"DKUS022_white_c49297"	"2.23904871172245e-05"	0.000546542834336603	TRUE
"36925"	"DKUS022_white_c49299"	"0.0449586197513934"	0.187286150024509	FALSE
"36926"	"DKUS022_white_c493"	"1"	1	FALSE
"36927"	"DKUS022_white_c4930"	"1"	1	FALSE
"36928"	"DKUS022_white_c49300"	"1"	1	FALSE
"36929"	"DKUS022_white_c49307"	"1"	1	FALSE
"36930"	"DKUS022_white_c49309"	"1"	1	FALSE
"36931"	"DKUS022_white_c4931"	"1"	1	FALSE
"36932"	"DKUS022_white_c49310"	"0.996940552328098"	1	FALSE
"36933"	"DKUS022_white_c49316"	"0.00522774797426856"	0.0353561002307176	TRUE
"36934"	"DKUS022_white_c49318"	"0.000457770446564741"	0.0055229307495387	TRUE
"36935"	"DKUS022_white_c49320"	"0.29098157175385"	0.79218645704693	FALSE
"36936"	"DKUS022_white_c49323"	"0.0726047165426071"	0.269755549462136	FALSE
"36937"	"DKUS022_white_c49324"	"1"	1	FALSE
"36938"	"DKUS022_white_c49325"	"8.4360604596519e-05"	0.00150678027052384	TRUE
"36939"	"DKUS022_white_c49326"	"0.000254559569059405"	0.00351056342198444	TRUE
"36940"	"DKUS022_white_c49327"	"1"	1	FALSE
"36941"	"DKUS022_white_c4933"	"8.45181637844137e-05"	0.00150852191482307	TRUE
"36942"	"DKUS022_white_c49330"	"0.0157366118130541"	0.0828926197047746	FALSE
"36943"	"DKUS022_white_c49332"	"1"	1	FALSE
"36944"	"DKUS022_white_c49333"	"1"	1	FALSE
"36945"	"DKUS022_white_c49334"	"1"	1	FALSE
"36946"	"DKUS022_white_c49335"	"1"	1	FALSE
"36947"	"DKUS022_white_c49336"	"0.0549554422542022"	0.21763910105266	FALSE
"36948"	"DKUS022_white_c49337"	"1"	1	FALSE
"36949"	"DKUS022_white_c49339"	"0.483921458591825"	1	FALSE
"36950"	"DKUS022_white_c49340"	"0.00468554899538801"	0.032422150118444	TRUE
"36951"	"DKUS022_white_c49342"	"0.00882721928778518"	0.0530769735054108	FALSE
"36952"	"DKUS022_white_c49344"	"0.390563594797206"	0.998333058286543	FALSE
"36953"	"DKUS022_white_c49345"	"0.000113805134217134"	0.00189232820448675	TRUE
"36954"	"DKUS022_white_c49346"	"0.00653004339310145"	0.0419645789079088	TRUE
"36955"	"DKUS022_white_c49347"	"5.48897139894245e-06"	0.00019059087464661	TRUE
"36956"	"DKUS022_white_c49348"	"0.0460259880732942"	0.19048422490232	FALSE
"36957"	"DKUS022_white_c49350"	"1"	1	FALSE
"36958"	"DKUS022_white_c49351"	"1"	1	FALSE
"36959"	"DKUS022_white_c49352"	"0.00633263866529937"	0.0409454271997488	TRUE
"36960"	"DKUS022_white_c49354"	"1"	1	FALSE
"36961"	"DKUS022_white_c49355"	"1"	1	FALSE
"36962"	"DKUS022_white_c49356"	"0.0175575616143177"	0.0902259065222841	FALSE
"36963"	"DKUS022_white_c49357"	"0.10331818989101"	0.354466139310114	FALSE
"36964"	"DKUS022_white_c49358"	"0.387655344738335"	0.992501772910097	FALSE
"36965"	"DKUS022_white_c49359"	"0.991826992969283"	1	FALSE
"36966"	"DKUS022_white_c49360"	"0.0677697021227317"	0.255930336180307	FALSE
"36967"	"DKUS022_white_c49361"	"1"	1	FALSE
"36968"	"DKUS022_white_c49363"	"0.000418731257493918"	0.00514034525393459	TRUE
"36969"	"DKUS022_white_c49364"	"1"	1	FALSE
"36970"	"DKUS022_white_c49366"	"1.62699320706405e-05"	0.000431114344193993	TRUE
"36971"	"DKUS022_white_c49372"	"0.9981056041689"	1	FALSE
"36972"	"DKUS022_white_c49373"	"0.0128742724977022"	0.0706689328182433	FALSE
"36973"	"DKUS022_white_c49374"	"0.189289649147695"	0.565986160497278	FALSE
"36974"	"DKUS022_white_c49375"	"1"	1	FALSE
"36975"	"DKUS022_white_c49377"	"1"	1	FALSE
"36976"	"DKUS022_white_c49378"	"1"	1	FALSE
"36977"	"DKUS022_white_c49379"	"1"	1	FALSE
"36978"	"DKUS022_white_c49381"	"0.597947308431831"	1	FALSE
"36979"	"DKUS022_white_c49382"	"0.146519753670384"	0.463948809048439	FALSE
"36980"	"DKUS022_white_c49385"	"1"	1	FALSE
"36981"	"DKUS022_white_c49386"	"1"	1	FALSE
"36982"	"DKUS022_white_c49387"	"1"	1	FALSE
"36983"	"DKUS022_white_c49388"	"0.0032067232374095"	0.0242788925264277	TRUE
"36984"	"DKUS022_white_c49391"	"1"	1	FALSE
"36985"	"DKUS022_white_c49392"	"1"	1	FALSE
"36986"	"DKUS022_white_c49395"	"1"	1	FALSE
"36987"	"DKUS022_white_c49396"	"0.00111811737528356"	0.0108218865518325	TRUE
"36988"	"DKUS022_white_c49398"	"0.48442487156689"	1	FALSE
"36989"	"DKUS022_white_c49399"	"1"	1	FALSE
"36990"	"DKUS022_white_c4940"	"0.307570854096468"	0.827712286134365	FALSE
"36991"	"DKUS022_white_c49402"	"1"	1	FALSE
"36992"	"DKUS022_white_c49403"	"0.997129069017352"	1	FALSE
"36993"	"DKUS022_white_c49404"	"1"	1	FALSE
"36994"	"DKUS022_white_c49405"	"1"	1	FALSE
"36995"	"DKUS022_white_c49406"	"1"	1	FALSE
"36996"	"DKUS022_white_c49407"	"1"	1	FALSE
"36997"	"DKUS022_white_c49408"	"1"	1	FALSE
"36998"	"DKUS022_white_c49409"	"1"	1	FALSE
"36999"	"DKUS022_white_c49411"	"0.653642771925049"	1	FALSE
"37000"	"DKUS022_white_c49413"	"0.492763428321191"	1	FALSE
"37001"	"DKUS022_white_c49414"	"1"	1	FALSE
"37002"	"DKUS022_white_c49415"	"1"	1	FALSE
"37003"	"DKUS022_white_c49416"	"0.00245976624843367"	0.0198236629086656	TRUE
"37004"	"DKUS022_white_c49417"	"1"	1	FALSE
"37005"	"DKUS022_white_c49418"	"1"	1	FALSE
"37006"	"DKUS022_white_c49421"	"0.0218455582851161"	0.106956302053187	FALSE
"37007"	"DKUS022_white_c49424"	"0.144533486030561"	0.459040879126104	FALSE
"37008"	"DKUS022_white_c49425"	"1"	1	FALSE
"37009"	"DKUS022_white_c49426"	"0.0294212135147968"	0.135053417596431	FALSE
"37010"	"DKUS022_white_c49427"	"1"	1	FALSE
"37011"	"DKUS022_white_c49429"	"1"	1	FALSE
"37012"	"DKUS022_white_c49435"	"1"	1	FALSE
"37013"	"DKUS022_white_c49436"	"0.120102785771603"	0.397826217170184	FALSE
"37014"	"DKUS022_white_c49437"	"1"	1	FALSE
"37015"	"DKUS022_white_c49438"	"0.00526052298127008"	0.0355305096191506	TRUE
"37016"	"DKUS022_white_c49440"	"1.46176099547226e-05"	0.000400011224160086	TRUE
"37017"	"DKUS022_white_c49441"	"1"	1	FALSE
"37018"	"DKUS022_white_c49444"	"0.0930296258576787"	0.326754914719638	FALSE
"37019"	"DKUS022_white_c49446"	"1"	1	FALSE
"37020"	"DKUS022_white_c49447"	"0.340879018603525"	0.897856404595079	FALSE
"37021"	"DKUS022_white_c49448"	"0.0218225793226734"	0.106869519347309	FALSE
"37022"	"DKUS022_white_c49449"	"1"	1	FALSE
"37023"	"DKUS022_white_c49451"	"1"	1	FALSE
"37024"	"DKUS022_white_c49452"	"0.431446572949644"	1	FALSE
"37025"	"DKUS022_white_c49453"	"0.070445955946504"	0.263574127264222	FALSE
"37026"	"DKUS022_white_c49455"	"1"	1	FALSE
"37027"	"DKUS022_white_c49456"	"0.40087993859355"	1	FALSE
"37028"	"DKUS022_white_c49457"	"1"	1	FALSE
"37029"	"DKUS022_white_c49461"	"1"	1	FALSE
"37030"	"DKUS022_white_c49462"	"0.000555845966088995"	0.00637952684495295	TRUE
"37031"	"DKUS022_white_c49463"	"0.930127152332281"	1	FALSE
"37032"	"DKUS022_white_c49464"	"4.45961112467607e-05"	0.000928499861044806	TRUE
"37033"	"DKUS022_white_c49466"	"1"	1	FALSE
"37034"	"DKUS022_white_c49469"	"1.22123896834371e-05"	0.000348899282791229	TRUE
"37035"	"DKUS022_white_c49471"	"0.00113048908189643"	0.0109053059964666	TRUE
"37036"	"DKUS022_white_c49473"	"1"	1	FALSE
"37037"	"DKUS022_white_c49476"	"0.141581170303682"	0.452111425254416	FALSE
"37038"	"DKUS022_white_c49477"	"1"	1	FALSE
"37039"	"DKUS022_white_c49478"	"0.298874088963544"	0.808905289439516	FALSE
"37040"	"DKUS022_white_c49479"	"1"	1	FALSE
"37041"	"DKUS022_white_c49480"	"0.000804457332469022"	0.00844943274640096	TRUE
"37042"	"DKUS022_white_c49481"	"1"	1	FALSE
"37043"	"DKUS022_white_c49482"	"1"	1	FALSE
"37044"	"DKUS022_white_c49483"	"0.0921734942104075"	0.324376234360824	FALSE
"37045"	"DKUS022_white_c49485"	"1"	1	FALSE
"37046"	"DKUS022_white_c49486"	"7.29071918522137e-07"	4.03068100059354e-05	TRUE
"37047"	"DKUS022_white_c49487"	"0.018710131135677"	0.094798412178356	FALSE
"37048"	"DKUS022_white_c49490"	"0.0478612101754536"	0.19616377793988	FALSE
"37049"	"DKUS022_white_c49492"	"1"	1	FALSE
"37050"	"DKUS022_white_c49493"	"1"	1	FALSE
"37051"	"DKUS022_white_c49494"	"1"	1	FALSE
"37052"	"DKUS022_white_c49497"	"1"	1	FALSE
"37053"	"DKUS022_white_c49498"	"6.48791812442421e-07"	3.67271535830114e-05	TRUE
"37054"	"DKUS022_white_c49499"	"0.00101277031810426"	0.0100264918708622	TRUE
"37055"	"DKUS022_white_c49500"	"0.011058154170204"	0.0630430493350644	FALSE
"37056"	"DKUS022_white_c49501"	"0.0558164040895216"	0.220248318341996	FALSE
"37057"	"DKUS022_white_c49502"	"0.011222797467339"	0.0637434840512747	FALSE
"37058"	"DKUS022_white_c49504"	"0.143724951174821"	0.457205664303463	FALSE
"37059"	"DKUS022_white_c49505"	"1"	1	FALSE
"37060"	"DKUS022_white_c49507"	"1"	1	FALSE
"37061"	"DKUS022_white_c49509"	"1"	1	FALSE
"37062"	"DKUS022_white_c49511"	"1"	1	FALSE
"37063"	"DKUS022_white_c49517"	"0.00253299254946754"	0.0202653967412397	TRUE
"37064"	"DKUS022_white_c49519"	"0.00234629829480214"	0.0190932800562749	TRUE
"37065"	"DKUS022_white_c49523"	"1"	1	FALSE
"37066"	"DKUS022_white_c49525"	"0.193840165530054"	0.576963333397035	FALSE
"37067"	"DKUS022_white_c49528"	"3.4392793478041e-05"	0.000760907254118072	TRUE
"37068"	"DKUS022_white_c49529"	"1"	1	FALSE
"37069"	"DKUS022_white_c49530"	"1"	1	FALSE
"37070"	"DKUS022_white_c49536"	"1"	1	FALSE
"37071"	"DKUS022_white_c49537"	"0.282450191393161"	0.774068755149084	FALSE
"37072"	"DKUS022_white_c49538"	"1"	1	FALSE
"37073"	"DKUS022_white_c49541"	"1"	1	FALSE
"37074"	"DKUS022_white_c49542"	"0.0113377756163743"	0.0642291514308973	FALSE
"37075"	"DKUS022_white_c49543"	"1"	1	FALSE
"37076"	"DKUS022_white_c49544"	"0.0467705621025572"	0.192820347368359	FALSE
"37077"	"DKUS022_white_c49545"	"1"	1	FALSE
"37078"	"DKUS022_white_c49546"	"1"	1	FALSE
"37079"	"DKUS022_white_c49547"	"1"	1	FALSE
"37080"	"DKUS022_white_c49548"	"0.0707574747517702"	0.264512627986524	FALSE
"37081"	"DKUS022_white_c49549"	"1"	1	FALSE
"37082"	"DKUS022_white_c4955"	"1"	1	FALSE
"37083"	"DKUS022_white_c49550"	"0.999618951102998"	1	FALSE
"37084"	"DKUS022_white_c49552"	"1"	1	FALSE
"37085"	"DKUS022_white_c49556"	"1"	1	FALSE
"37086"	"DKUS022_white_c49561"	"0.00885888129218373"	0.0531986195605412	FALSE
"37087"	"DKUS022_white_c49563"	"1"	1	FALSE
"37088"	"DKUS022_white_c49566"	"0.000250753907496008"	0.00347299283954525	TRUE
"37089"	"DKUS022_white_c49567"	"1"	1	FALSE
"37090"	"DKUS022_white_c49569"	"0.00150370054932707"	0.0135401833144659	TRUE
"37091"	"DKUS022_white_c49571"	"0.999878256045251"	1	FALSE
"37092"	"DKUS022_white_c49573"	"1"	1	FALSE
"37093"	"DKUS022_white_c49576"	"7.01065446869454e-06"	0.000229886178558633	TRUE
"37094"	"DKUS022_white_c49577"	"0.0505584161765415"	0.204510063491211	FALSE
"37095"	"DKUS022_white_c49579"	"3.31089396297764e-06"	0.000128608525268458	TRUE
"37096"	"DKUS022_white_c49580"	"0.1657760785244"	0.510075097860787	FALSE
"37097"	"DKUS022_white_c49586"	"1"	1	FALSE
"37098"	"DKUS022_white_c49589"	"1"	1	FALSE
"37099"	"DKUS022_white_c49591"	"0.0344112505335517"	0.152454780932152	FALSE
"37100"	"DKUS022_white_c49592"	"1"	1	FALSE
"37101"	"DKUS022_white_c49593"	"1"	1	FALSE
"37102"	"DKUS022_white_c49594"	"1"	1	FALSE
"37103"	"DKUS022_white_c49595"	"0.00895094741424732"	0.0536143124270739	FALSE
"37104"	"DKUS022_white_c49596"	"1"	1	FALSE
"37105"	"DKUS022_white_c49597"	"1"	1	FALSE
"37106"	"DKUS022_white_c49598"	"1"	1	FALSE
"37107"	"DKUS022_white_c49599"	"1"	1	FALSE
"37108"	"DKUS022_white_c4960"	"1"	1	FALSE
"37109"	"DKUS022_white_c49600"	"0.107277680413278"	0.365094705791081	FALSE
"37110"	"DKUS022_white_c49601"	"0.999392585951804"	1	FALSE
"37111"	"DKUS022_white_c49604"	"0.0511272880865082"	0.206438251621073	FALSE
"37112"	"DKUS022_white_c49605"	"1"	1	FALSE
"37113"	"DKUS022_white_c49606"	"1"	1	FALSE
"37114"	"DKUS022_white_c49609"	"0.00637104754018769"	0.0411456147026533	TRUE
"37115"	"DKUS022_white_c4961"	"1"	1	FALSE
"37116"	"DKUS022_white_c49610"	"1"	1	FALSE
"37117"	"DKUS022_white_c49612"	"1"	1	FALSE
"37118"	"DKUS022_white_c49615"	"0.00344635194187187"	0.0255634108302892	TRUE
"37119"	"DKUS022_white_c49616"	"1"	1	FALSE
"37120"	"DKUS022_white_c49617"	"0.12942808727811"	0.42164315599292	FALSE
"37121"	"DKUS022_white_c49619"	"0.560574897170322"	1	FALSE
"37122"	"DKUS022_white_c49621"	"0.00885263449142072"	0.0531715715752419	FALSE
"37123"	"DKUS022_white_c49622"	"1"	1	FALSE
"37124"	"DKUS022_white_c49624"	"0.000247872018079695"	0.00344480574613876	TRUE
"37125"	"DKUS022_white_c49628"	"1"	1	FALSE
"37126"	"DKUS022_white_c49631"	"1"	1	FALSE
"37127"	"DKUS022_white_c49632"	"1"	1	FALSE
"37128"	"DKUS022_white_c49636"	"0.0757825839982833"	0.27902476203157	FALSE
"37129"	"DKUS022_white_c49637"	"1"	1	FALSE
"37130"	"DKUS022_white_c49638"	"0.396511884699893"	1	FALSE
"37131"	"DKUS022_white_c49640"	"1"	1	FALSE
"37132"	"DKUS022_white_c49641"	"1"	1	FALSE
"37133"	"DKUS022_white_c49644"	"1"	1	FALSE
"37134"	"DKUS022_white_c49645"	"1"	1	FALSE
"37135"	"DKUS022_white_c49647"	"1"	1	FALSE
"37136"	"DKUS022_white_c49649"	"0.000489066325456627"	0.00579622906285982	TRUE
"37137"	"DKUS022_white_c49651"	"1"	1	FALSE
"37138"	"DKUS022_white_c49654"	"1"	1	FALSE
"37139"	"DKUS022_white_c49656"	"1"	1	FALSE
"37140"	"DKUS022_white_c49658"	"1"	1	FALSE
"37141"	"DKUS022_white_c49659"	"1"	1	FALSE
"37142"	"DKUS022_white_c4966"	"1"	1	FALSE
"37143"	"DKUS022_white_c49661"	"0.0333354111757377"	0.148910045500931	FALSE
"37144"	"DKUS022_white_c49662"	"1"	1	FALSE
"37145"	"DKUS022_white_c49663"	"1"	1	FALSE
"37146"	"DKUS022_white_c49667"	"0.67230984749598"	1	FALSE
"37147"	"DKUS022_white_c49669"	"1"	1	FALSE
"37148"	"DKUS022_white_c49670"	"1"	1	FALSE
"37149"	"DKUS022_white_c49672"	"0.184349366511133"	0.553682430078484	FALSE
"37150"	"DKUS022_white_c49673"	"1"	1	FALSE
"37151"	"DKUS022_white_c49674"	"1"	1	FALSE
"37152"	"DKUS022_white_c49675"	"0.111906003001181"	0.377394414321308	FALSE
"37153"	"DKUS022_white_c49682"	"1"	1	FALSE
"37154"	"DKUS022_white_c49683"	"1"	1	FALSE
"37155"	"DKUS022_white_c49684"	"1"	1	FALSE
"37156"	"DKUS022_white_c49687"	"1"	1	FALSE
"37157"	"DKUS022_white_c49690"	"1"	1	FALSE
"37158"	"DKUS022_white_c49691"	"1"	1	FALSE
"37159"	"DKUS022_white_c49692"	"1"	1	FALSE
"37160"	"DKUS022_white_c49693"	"0.00133032057184096"	0.0123226294134825	TRUE
"37161"	"DKUS022_white_c49694"	"0.00427586440443288"	0.0301666324752524	TRUE
"37162"	"DKUS022_white_c49697"	"0.997539792146237"	1	FALSE
"37163"	"DKUS022_white_c49699"	"1"	1	FALSE
"37164"	"DKUS022_white_c49701"	"1"	1	FALSE
"37165"	"DKUS022_white_c49704"	"1"	1	FALSE
"37166"	"DKUS022_white_c49706"	"1"	1	FALSE
"37167"	"DKUS022_white_c49711"	"1.02668633493602e-08"	1.51700985237617e-06	TRUE
"37168"	"DKUS022_white_c49712"	"0.0313848400349059"	0.142079263968108	FALSE
"37169"	"DKUS022_white_c49713"	"0.704951941717245"	1	FALSE
"37170"	"DKUS022_white_c49716"	"1"	1	FALSE
"37171"	"DKUS022_white_c49718"	"0.999532711447295"	1	FALSE
"37172"	"DKUS022_white_c49719"	"0.00438607355780568"	0.0308252623277132	TRUE
"37173"	"DKUS022_white_c49720"	"1"	1	FALSE
"37174"	"DKUS022_white_c49722"	"1.09520673338179e-06"	5.54749336497617e-05	TRUE
"37175"	"DKUS022_white_c49723"	"0.0278825473536379"	0.129440316117737	FALSE
"37176"	"DKUS022_white_c49725"	"1"	1	FALSE
"37177"	"DKUS022_white_c49726"	"0.000613220778200283"	0.0068499331445898	TRUE
"37178"	"DKUS022_white_c49728"	"1"	1	FALSE
"37179"	"DKUS022_white_c49729"	"1"	1	FALSE
"37180"	"DKUS022_white_c49730"	"0.999813755352318"	1	FALSE
"37181"	"DKUS022_white_c49731"	"1.34456062284007e-06"	6.47605451015714e-05	TRUE
"37182"	"DKUS022_white_c49733"	"1"	1	FALSE
"37183"	"DKUS022_white_c49738"	"1"	1	FALSE
"37184"	"DKUS022_white_c49739"	"0.994193548471906"	1	FALSE
"37185"	"DKUS022_white_c49741"	"1"	1	FALSE
"37186"	"DKUS022_white_c49742"	"1"	1	FALSE
"37187"	"DKUS022_white_c49744"	"0.0347645946253149"	0.153685498581224	FALSE
"37188"	"DKUS022_white_c49745"	"1"	1	FALSE
"37189"	"DKUS022_white_c49748"	"0.0724077573094346"	0.269214097486805	FALSE
"37190"	"DKUS022_white_c49749"	"1"	1	FALSE
"37191"	"DKUS022_white_c49752"	"0.0983924164263324"	0.340959614991511	FALSE
"37192"	"DKUS022_white_c49754"	"1"	1	FALSE
"37193"	"DKUS022_white_c49759"	"0.026817211832049"	0.125613565769033	FALSE
"37194"	"DKUS022_white_c4976"	"1"	1	FALSE
"37195"	"DKUS022_white_c49760"	"0.00194415616924089"	0.0164735239459576	TRUE
"37196"	"DKUS022_white_c49761"	"1"	1	FALSE
"37197"	"DKUS022_white_c49762"	"0.696642904977895"	1	FALSE
"37198"	"DKUS022_white_c49765"	"0.230297447858057"	0.659271024753331	FALSE
"37199"	"DKUS022_white_c49768"	"0.00010609513606005"	0.00178952723466889	TRUE
"37200"	"DKUS022_white_c49769"	"1"	1	FALSE
"37201"	"DKUS022_white_c49770"	"1"	1	FALSE
"37202"	"DKUS022_white_c49771"	"1"	1	FALSE
"37203"	"DKUS022_white_c49772"	"0.279190630180955"	0.767136251797136	FALSE
"37204"	"DKUS022_white_c49773"	"0.297430128566959"	0.805716525310521	FALSE
"37205"	"DKUS022_white_c49775"	"0.84100885588807"	1	FALSE
"37206"	"DKUS022_white_c49776"	"1"	1	FALSE
"37207"	"DKUS022_white_c49778"	"1"	1	FALSE
"37208"	"DKUS022_white_c49779"	"0.0196095853689679"	0.0984253444280225	FALSE
"37209"	"DKUS022_white_c4978"	"0.0874084266515861"	0.311366051484816	FALSE
"37210"	"DKUS022_white_c49780"	"1"	1	FALSE
"37211"	"DKUS022_white_c49781"	"1"	1	FALSE
"37212"	"DKUS022_white_c49785"	"0.109243642818381"	0.370277941532375	FALSE
