"Contig"	"InvExprVal"	"NatExprVal"	"InvUp"	"OriginsEq"	"InvDefUp"	"InvDefDn"
"1053"	"DKUS022_white_s85360"	12.2943097835154	11.9627517486968	TRUE	FALSE	TRUE	TRUE
"1055"	"DKUS022_white_s85392"	13.0548052891189	12.7920809182366	TRUE	FALSE	TRUE	TRUE
"1057"	"DKUS022_white_s85745"	11.0069299632179	10.7170978485367	TRUE	FALSE	TRUE	TRUE
"1059"	"DKUS022_white_s85957"	4.74406659547876	5.72413494682261	FALSE	FALSE	FALSE	FALSE
"1061"	"DKUS022_white_s86372"	5.74894636226843	6.78648369334388	FALSE	FALSE	FALSE	FALSE
"1063"	"DKUS022_white_s86425"	9.48813364498342	10.2451154783854	FALSE	FALSE	FALSE	FALSE
"1065"	"DKUS022_white_s86545"	10.3369346111809	9.87661797762082	TRUE	FALSE	TRUE	TRUE
"1067"	"DKUS022_white_s87532"	12.8771502696683	13.1549466402488	FALSE	FALSE	FALSE	FALSE
"1069"	"DKUS022_white_s87972"	11.2019687263187	11.4282720014682	FALSE	FALSE	FALSE	FALSE
"1071"	"DKUS022_white_s88216"	9.89458416684435	8.04355799400948	TRUE	FALSE	TRUE	TRUE
"1073"	"DKUS022_white_s88483"	6.52935948263871	3.59502192543974	TRUE	FALSE	TRUE	TRUE
"1075"	"DKUS022_white_s88532"	12.1575412770844	11.7707769244515	TRUE	FALSE	TRUE	TRUE
"1077"	"DKUS022_white_s88657"	8.63590697201063	7.57561062488935	TRUE	FALSE	TRUE	TRUE
"1079"	"DKUS022_white_s89220"	11.8580078994953	12.2595744130811	FALSE	FALSE	FALSE	FALSE
"1081"	"DKUS022_white_s89371"	11.9177670683409	11.5896448555127	TRUE	FALSE	TRUE	TRUE
"1083"	"DKUS022_white_s89524"	6.25093708529469	4.15797531883907	TRUE	FALSE	TRUE	TRUE
"1085"	"DKUS022_white_s89572"	11.1061164740513	11.0589672956024	TRUE	TRUE	FALSE	TRUE
"1087"	"DKUS022_white_s89652"	9.98745675714983	9.2524580781855	TRUE	FALSE	TRUE	TRUE
"1089"	"DKUS022_white_s90095"	9.81531597870693	6.1677191778521	TRUE	FALSE	TRUE	TRUE
"1091"	"DKUS022_white_s90646"	12.5907391580012	12.008061339723	TRUE	FALSE	TRUE	TRUE
"1093"	"DKUS022_white_s91043"	11.0902318379935	10.6162411350361	TRUE	FALSE	TRUE	TRUE
"1095"	"DKUS022_white_s91366"	6.20907424354273	3.60710131320556	TRUE	FALSE	TRUE	TRUE
"1097"	"DKUS022_white_s91374"	10.3941539551651	10.6305090065265	FALSE	FALSE	FALSE	FALSE
"1099"	"DKUS022_white_s91673"	9.84233759310799	10.5179652042577	FALSE	FALSE	FALSE	FALSE
"1101"	"DKUS022_white_s91985"	11.4305427209767	12.1431206339061	FALSE	FALSE	FALSE	FALSE
"1103"	"DKUS022_white_s92023"	10.4396537180955	10.3721779856851	TRUE	TRUE	FALSE	TRUE
"1105"	"DKUS022_white_s92057"	6.94060622640096	7.64458423469522	FALSE	FALSE	FALSE	FALSE
"1107"	"DKUS022_white_s92404"	12.4792497615048	12.27845220465	TRUE	FALSE	TRUE	TRUE
"1109"	"DKUS022_white_s92481"	9.2371556434339	9.8637789774093	FALSE	FALSE	FALSE	FALSE
"1111"	"DKUS022_white_s92773"	5.24436140335776	4.38799075667759	TRUE	FALSE	TRUE	TRUE
"1113"	"DKUS022_white_s92855"	11.593115216623	11.1913712871831	TRUE	FALSE	TRUE	TRUE
"1115"	"DKUS022_white_s93154"	8.17190338256341	4.24790931628033	TRUE	FALSE	TRUE	TRUE
"1117"	"DKUS022_white_s93161"	7.50636974768659	5.75005191237246	TRUE	FALSE	TRUE	TRUE
"1119"	"DKUS022_white_s93608"	6.82047395852096	5.12607689588101	TRUE	FALSE	TRUE	TRUE
"1121"	"DKUS022_white_s93853"	12.6188174201184	12.0535573207114	TRUE	FALSE	TRUE	TRUE
"1123"	"DKUS022_white_s93855"	11.4499234672952	11.6745716752506	FALSE	FALSE	FALSE	FALSE
"1125"	"DKUS022_white_s94405"	8.28220401421908	8.68002298181267	FALSE	FALSE	FALSE	FALSE
"1127"	"DKUS022_white_s94805"	9.14983918467136	9.36636833623576	FALSE	FALSE	FALSE	FALSE
"1129"	"DKUS022_white_s94826"	10.597064690542	11.1710722804537	FALSE	FALSE	FALSE	FALSE
"1131"	"DKUS022_white_s94985"	5.48525233075899	4.1274689982632	TRUE	FALSE	TRUE	TRUE
"1133"	"DKUS022_white_s95175"	11.7917721677328	10.6474554707714	TRUE	FALSE	TRUE	TRUE
"1135"	"DKUS022_white_s95176"	11.8755926889569	12.0222648764586	FALSE	FALSE	FALSE	FALSE
"1137"	"DKUS022_white_s95199"	9.80553651376702	9.37642583689977	TRUE	FALSE	TRUE	TRUE
"1139"	"DKUS022_white_s95243"	10.4806157913501	10.8989048547324	FALSE	FALSE	FALSE	FALSE
"1141"	"DKUS022_white_s95570"	13.2407786053166	12.4712512971486	TRUE	FALSE	TRUE	TRUE
"1143"	"DKUS022_white_s95689"	12.9596866631646	13.2310461081302	FALSE	FALSE	FALSE	FALSE
"1145"	"DKUS022_white_s96121"	10.7960108308611	10.919046674113	FALSE	FALSE	FALSE	FALSE
"1147"	"DKUS022_white_s96182"	9.59413659201524	10.1664389798913	FALSE	FALSE	FALSE	FALSE
"1149"	"DKUS022_white_s96606"	10.7684024418862	10.4218161937129	TRUE	FALSE	TRUE	TRUE
"1151"	"DKUS022_white_s96637"	13.2375180763712	12.5996233240352	TRUE	FALSE	TRUE	TRUE
"1153"	"DKUS022_white_s97025"	9.4716421842721	8.79337666077483	TRUE	FALSE	TRUE	TRUE
"1155"	"DKUS022_white_s97151"	12.3676520872657	12.4044209293331	FALSE	TRUE	FALSE	TRUE
"1157"	"DKUS022_white_s97515"	5.61063321095977	6.12177875284337	FALSE	FALSE	FALSE	FALSE
"1159"	"DKUS022_white_s97571"	11.5446343577364	11.0879168164787	TRUE	FALSE	TRUE	TRUE
"1161"	"DKUS022_white_s97599"	11.1130533341053	10.5805373728001	TRUE	FALSE	TRUE	TRUE
"1163"	"DKUS022_white_s97894"	10.9005128487399	11.2236096400845	FALSE	FALSE	FALSE	FALSE
"1165"	"DKUS022_white_s98070"	6.77123872662564	5.46516543530458	TRUE	FALSE	TRUE	TRUE
"1167"	"DKUS022_white_s98325"	8.21773349901678	7.17764918358801	TRUE	FALSE	TRUE	TRUE
"1169"	"DKUS022_white_s98488"	11.3345774587111	11.5303767985148	FALSE	FALSE	FALSE	FALSE
